Date Time,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
25-03-2020 20:00,290.55,70.82,980.89,2.81,343.32,0,0,0,0
25-03-2020 21:00,290.13,72.53,980.6,2.87,340.57,0,0,0,0
25-03-2020 22:00,289.87,73.77,980.32,2.92,341.24,0,0,0,0
25-03-2020 23:00,289.73,74.64,979.91,2.97,344.87,0,0,0,0
26-03-2020 00:00,289.58,75.94,979.96,2.99,336.34,0.002441,0,0,0
26-03-2020 01:00,289.93,76.23,980.82,4.3,314.63,0.120136,0,0,0.7529
26-03-2020 02:00,290.92,75.69,982.08,6.47,313.52,0.237786,0,0,39.9646
26-03-2020 03:00,292.07,73.7,983.09,6.53,322.48,0.271888,0,0,131.0336
26-03-2020 04:00,293.4,63.31,983.89,6.29,330.58,0.302799,0,0,230.6863
26-03-2020 05:00,294.74,54.17,984.15,5.14,342.35,0.167021,0,0,324.3595
26-03-2020 06:00,297.07,46,984.01,4.26,343.26,0.016743,0,0,503.1974
26-03-2020 07:00,299.42,40.02,983.52,3.99,322.05,0.002235,0,0,637.5886
26-03-2020 08:00,300.86,36.98,982.53,4.39,308.82,0.001446,0,0,670.8762
26-03-2020 09:00,301.46,35.15,981.71,5,305.02,0.000885,0,0,580.5389
26-03-2020 10:00,301.34,34.64,981.14,5.43,309.62,0.000081,0,0,447.5965
26-03-2020 11:00,300.38,36.88,981.06,5.19,316.94,0,0,0,260.454
26-03-2020 12:00,299.25,41.54,981.09,4.57,324.19,0.000004,0,0,163.3123
26-03-2020 13:00,296.76,51.52,981.46,3.23,325.23,0.000006,0,0,44.9537
26-03-2020 14:00,294.71,58.26,981.74,3.02,328.81,0,0,0,0.0037
26-03-2020 15:00,293.88,62.39,982.33,2.87,333.37,0.000001,0,0,0
26-03-2020 16:00,293.19,66.27,982.79,2.71,340.74,0.000001,0,0,0
26-03-2020 17:00,292.83,69.34,982.9,2.48,349.29,0.000002,0,0,0
26-03-2020 18:00,292.4,72.49,983.09,2.25,348.33,0.000049,0,0,0
26-03-2020 19:00,292.16,74.74,982.95,2.15,346.54,0.001226,0,0,0
26-03-2020 20:00,291.89,77.33,982.78,2.14,338.83,0.023241,0,0,0
26-03-2020 21:00,291.61,80.16,982.54,2.29,329.46,0.164372,0,0,0
26-03-2020 22:00,291.21,83.55,982.42,2.37,321.91,0.297185,0,0,0
26-03-2020 23:00,290.7,87.25,982.49,1.79,315.23,0.388278,0,0,0
27-03-2020 00:00,290.42,88.64,982.73,1.08,284.57,0.52046,0,0,0
27-03-2020 01:00,290.1,90.18,982.77,0.74,199.6,0.386256,0,0,0.3358
27-03-2020 02:00,290.32,89.68,982.73,2.04,146.61,0.25365,0,0,27.9626
27-03-2020 03:00,290.96,86.81,983.12,3.73,138.01,0.155123,0,0,91.5094
27-03-2020 04:00,291.68,84.56,983.86,4.15,141.98,0.265014,0,0,148.6918
27-03-2020 05:00,292.47,80.43,984.73,4.84,154.59,0.459058,0,0,191.6592
27-03-2020 06:00,293.14,74.8,985.37,5.47,173.16,0.688749,0,0,265.2508
27-03-2020 07:00,293.99,69.37,985.47,5.66,186.91,0.965047,0,0,398.9389
27-03-2020 08:00,295.06,64.11,984.83,5.32,193.26,1.568866,0,0,541.4069
27-03-2020 09:00,295.36,62.18,984.24,5,193.59,2.749763,0,0,539.0214
27-03-2020 10:00,294.91,63.37,983.49,4.46,187.86,2.46478,0,0,437.7838
27-03-2020 11:00,294.35,65.43,982.67,3.78,171.63,0.899549,0,0,313.6877
27-03-2020 12:00,293.58,69.93,982.31,3.47,154.63,0.262495,0,0,172.1439
27-03-2020 13:00,292.3,78.94,982.37,2.79,147.01,0.172997,0,0,43.3478
27-03-2020 14:00,291.09,86.07,982.75,2.57,146.49,0.243427,0,0,0.0078
27-03-2020 15:00,290.79,88.6,983.35,2.51,147.66,0.414258,0,0,0
27-03-2020 16:00,290.55,90.95,983.93,2.22,150.54,0.620156,0,0,0
27-03-2020 17:00,290.37,92.44,984.23,2.01,157.55,0.808595,0,0,0
27-03-2020 18:00,290.14,93.57,984.31,1.91,169.99,0.699557,0,0,0
27-03-2020 19:00,289.82,94.5,984.37,1.89,184.44,0.413402,0,0,0
27-03-2020 20:00,289.33,95.57,984.3,1.81,197.37,0.234945,0,0,0
27-03-2020 21:00,288.76,96.4,984.21,1.78,212.1,0.172002,0,0,0
27-03-2020 22:00,288.2,96.64,984.24,1.79,225.43,0.113516,0,0,0
27-03-2020 23:00,287.7,95.95,984.42,1.64,238.11,0.052486,0,0,0
28-03-2020 00:00,287.83,94.11,984.75,1.16,254.66,0.009473,0,0,0
28-03-2020 01:00,287.94,92.67,985.28,0.6,294.36,0.003691,0,0,1.601
28-03-2020 02:00,289.02,92,985.8,0.68,13.34,0.001017,0,0,107.0159
28-03-2020 03:00,291.13,85.2,986.41,1.23,34.26,0.00155,0,0,326.4572
28-03-2020 04:00,294.02,67.41,986.91,1.49,14.09,0.002721,0,0,547.9153
28-03-2020 05:00,297.06,49.7,987.06,1.91,350.13,0.002277,0,0,733.9135
28-03-2020 06:00,299.12,40.78,986.69,2.72,333.39,0.000675,0,0,865.6367
28-03-2020 07:00,300.35,36.67,985.84,3.28,325.77,0.00016,0,0,932.2595
28-03-2020 08:00,301.09,34.22,984.73,3.88,321.66,0.000045,0,0,924.2617
28-03-2020 09:00,301.34,33.19,983.57,4.55,319.71,0.000027,0,0,844.172
28-03-2020 10:00,301.29,32.26,982.61,5.08,317.25,0.000008,0,0,704.7261
28-03-2020 11:00,300.66,32.38,982.04,5.45,316.79,0.000001,0,0,509.4241
28-03-2020 12:00,299.29,35.9,981.86,5.27,318.45,0,0,0,286.1668
28-03-2020 13:00,296.35,47.3,981.83,3.71,319.8,0,0,0,76.3437
28-03-2020 14:00,293.17,55.72,982.12,3.52,321.24,0,0,0,0.044
28-03-2020 15:00,292.25,58.61,982.7,3.62,323.16,0,0,0,0
28-03-2020 16:00,291.42,61.9,983.15,3.63,326.36,0,0,0,0
28-03-2020 17:00,290.62,65.54,983.53,3.53,328.47,0,0,0,0
28-03-2020 18:00,289.88,69.22,983.68,3.4,330.62,0,0,0,0
28-03-2020 19:00,289.19,72.8,983.58,3.25,335.19,0,0,0,0
28-03-2020 20:00,288.6,75.82,983.28,3.15,340.93,0,0,0,0
28-03-2020 21:00,288.13,78.22,982.81,3.11,345.58,0,0,0,0
28-03-2020 22:00,287.74,80.11,982.31,3.05,348.06,0,0,0,0
28-03-2020 23:00,287.37,81.64,981.87,3.03,348.28,0,0,0,0
29-03-2020 00:00,287.09,82.42,981.74,3.05,346.38,0,0,0,0
29-03-2020 01:00,286.86,82.55,981.94,3.08,343.77,0,0,0,1.9178
29-03-2020 02:00,289.06,73.21,982.24,3.56,339.68,0,0,0,109.3072
29-03-2020 03:00,292.21,60.95,982.69,3.93,332.3,0,0,0,327.6966
29-03-2020 04:00,295.95,49.5,982.98,5.03,325.07,0.000038,0,0,548.4465
29-03-2020 05:00,298.7,40.4,983.23,5.98,321.21,0.00001,0,0,734.4801
29-03-2020 06:00,300.27,35.45,983.09,5.84,314.07,0,0,0,866.4996
29-03-2020 07:00,301.4,32.21,982.64,5.88,308.51,0,0,0,942.5417
29-03-2020 08:00,302.06,30.13,982.1,6.14,306.56,0,0,0,934.4205
29-03-2020 09:00,302.23,29.22,981.54,6.45,308.53,0,0,0,854.5599
29-03-2020 10:00,302.04,29.02,980.94,6.59,311.65,0,0,0,715.6011
29-03-2020 11:00,301.39,29.8,980.52,6.4,314.71,0,0,0,521.2175
29-03-2020 12:00,300.04,33.42,980.49,5.66,316.97,0,0,0,294.9844
29-03-2020 13:00,296.96,45.24,980.82,3.65,317.93,0,0,0,79.6061
29-03-2020 14:00,293.61,54.4,981.3,3.39,320.05,0,0,0,0.087
29-03-2020 15:00,292.64,57.97,982,3.42,324,0,0,0,0
29-03-2020 16:00,291.89,61.3,982.88,3.54,330.13,0,0,0,0
29-03-2020 17:00,291.21,65.06,983.35,3.69,338.96,0,0,0,0
29-03-2020 18:00,290.45,69.66,983.45,3.68,347.96,0,0,0,0
29-03-2020 19:00,289.67,74.44,983.32,3.49,355.05,0,0,0,0
29-03-2020 20:00,288.96,78.17,982.95,3.32,0.24,0,0,0,0
29-03-2020 21:00,288.33,80.78,982.49,3.09,1.12,0,0,0,0
29-03-2020 22:00,287.89,81.89,982.06,2.89,356.51,0,0,0,0
29-03-2020 23:00,287.58,82.04,981.72,2.79,347.75,0,0,0,0
30-03-2020 00:00,287.24,82.43,981.66,2.77,341.83,0,0,0,0
30-03-2020 01:00,287.13,81.95,981.76,2.68,342.77,0,0,0,2.0458
30-03-2020 02:00,289.02,74.37,982.02,2.42,346.76,0,0,0,89.8279
30-03-2020 03:00,292.32,60.26,982.43,2.64,337.87,0,0,0,327.6914
30-03-2020 04:00,295.95,46.97,982.94,3.44,312.91,0,0,0,529.3402
30-03-2020 05:00,297.82,38.97,983.24,4.32,304.18,0,0,0,502.33
30-03-2020 06:00,298.45,37.3,983.52,5.1,295.64,0,0,0,507.1277
30-03-2020 07:00,298.82,36.8,983.47,5.72,298.49,0,0,0,519.1074
30-03-2020 08:00,298.58,37.85,983.09,5.95,304.1,0,0,0,406.0248
30-03-2020 09:00,298.34,39.06,982.68,6.06,308.97,0,0,0,344.7384
30-03-2020 10:00,298.42,39.13,982.15,5.7,312.64,0,0,0,336.9022
30-03-2020 11:00,298.51,38.91,981.63,5.01,315.92,0,0,0,309.815
30-03-2020 12:00,298.26,40.52,981.29,4.19,317.91,0,0,0,256.9072
30-03-2020 13:00,295.68,54.07,981.07,2.46,319.49,0,0,0,74.446
30-03-2020 14:00,293.15,57.93,981.1,2.44,319.46,0,0,0,0.1355
30-03-2020 15:00,292.63,58.08,981.38,2.27,313.81,0,0,0,0
30-03-2020 16:00,291.6,60.86,981.78,2.33,310.93,0,0,0,0
30-03-2020 17:00,290.42,65.3,981.94,2.58,315.02,0,0,0,0
30-03-2020 18:00,289.49,69.77,981.88,2.79,323.47,0,0,0,0
30-03-2020 19:00,288.79,74.06,981.72,2.88,334.65,0,0,0,0
30-03-2020 20:00,288.38,77.62,981.39,2.89,346.2,0,0,0,0
30-03-2020 21:00,288.15,80.17,980.93,2.91,353.93,0,0,0,0
30-03-2020 22:00,287.92,82.02,980.52,2.96,355.38,0,0,0,0
30-03-2020 23:00,287.69,83.21,980.28,2.98,352.75,0,0,0,0
31-03-2020 00:00,287.51,83.83,980.29,3.01,350,0,0,0,0
31-03-2020 01:00,287.39,83.59,980.53,3.07,350.42,0,0,0,2.5025
31-03-2020 02:00,289.58,73.59,980.9,3.75,352.2,0,0,0,97.6298
31-03-2020 03:00,292.64,61.58,981.38,3.91,352.45,0,0,0,275.8452
31-03-2020 04:00,295.99,50.23,981.57,4.06,347.82,0,0,0,444.2143
31-03-2020 05:00,298.95,40.87,981.56,4.96,344.5,0,0,0,531.8925
31-03-2020 06:00,300.24,37.86,981.39,4.79,332.09,0,0,0,516.6734
31-03-2020 07:00,300.64,37.42,981.24,5.26,313.82,0.000003,0,0,480.3138
31-03-2020 08:00,299.99,39.93,981.06,6.21,306.81,0.00006,0,0,354.3232
31-03-2020 09:00,298.81,44.89,980.78,6.79,309.61,0.006402,0,0,254.5854
31-03-2020 10:00,297.71,50.61,980.8,7.07,314.4,0.031071,0,0,213.8451
31-03-2020 11:00,296.61,56.79,981,6.84,322.43,0.058989,0,0,161.386
31-03-2020 12:00,295.41,63.7,981.3,6.22,335.09,0.08768,0,0,102.8263
31-03-2020 13:00,293.99,71.91,981.5,5.63,353.61,0.126638,0,0,37.9261
31-03-2020 14:00,292.62,79.16,981.53,5.54,13.18,0.057689,0,0,0.1401
31-03-2020 15:00,291.99,81.72,981.64,5.28,26.86,0.01076,0,0,0
31-03-2020 16:00,291.5,82.35,981.75,4.76,35.93,0.00075,0,0,0
31-03-2020 17:00,290.93,82.3,981.48,4.1,43.56,0.000013,0,0,0
31-03-2020 18:00,290.49,80.04,981.15,3.65,52.5,0.000001,0,0,0
31-03-2020 19:00,290.24,76.14,980.83,3.48,61.56,0,0,0,0
31-03-2020 20:00,289.97,72.85,980.55,3.28,69.17,0,0,0,0
31-03-2020 21:00,289.73,70.77,980.25,3.19,74.92,0,0,0,0
31-03-2020 22:00,289.61,69.17,980.08,3.07,75.78,0,0,0,0
31-03-2020 23:00,289.61,67.85,979.91,2.87,74.31,0.000001,0,0,0
01-04-2020 00:00,289.8,66.36,979.91,2.59,70.04,0.000002,0,0,0
01-04-2020 01:00,290.14,64.07,980.18,2.23,62.24,0.000003,0,0,2.5529
01-04-2020 02:00,292.04,63.51,980.77,1.63,45.9,0.000002,0,0,101.2009
01-04-2020 03:00,295.29,50.72,981.61,1.68,12.3,0.000005,0,0,300.9876
01-04-2020 04:00,298.79,39.65,982.15,2.27,330.28,0.000041,0,0,507.973
01-04-2020 05:00,301.93,32.71,982.41,2.84,323.6,0.000539,0,0,716.9023
01-04-2020 06:00,303.22,31.65,982.15,3.01,320.73,0.000318,0,0,856.4329
01-04-2020 07:00,304,30.96,981.58,3.14,318.13,0.000372,0,0,922.7012
01-04-2020 08:00,304.4,30.56,980.83,3.39,315.79,0.00111,0,0,908.9429
01-04-2020 09:00,304.39,30.87,979.95,3.88,314.72,0.001619,0,0,820.385
01-04-2020 10:00,304.15,30.89,979.27,4.35,316.97,0.001423,0,0,682.6666
01-04-2020 11:00,303.58,31.2,979.02,4.63,320.03,0.000593,0,0,497.7371
01-04-2020 12:00,302.33,34.53,979.04,4.51,323.08,0.000045,0,0,290.6137
01-04-2020 13:00,299.44,45.33,979.25,3.32,325.88,0,0,0,85.1168
01-04-2020 14:00,296.14,52.9,979.53,3.39,330.15,0,0,0,0.3025
01-04-2020 15:00,295.08,55.79,979.95,3.46,334.19,0,0,0,0
01-04-2020 16:00,294.07,59.43,980.41,3.41,335.45,0,0,0,0
01-04-2020 17:00,293.11,63.29,980.6,3.41,335.85,0,0,0,0
01-04-2020 18:00,292.22,67.62,980.55,3.43,338.85,0.000021,0,0,0
01-04-2020 19:00,291.39,72.38,980.42,3.45,343.97,0.00006,0,0,0
01-04-2020 20:00,290.66,76.96,980.25,3.47,349.25,0.000112,0,0,0
01-04-2020 21:00,289.98,81.16,979.94,3.39,352.18,0.000368,0,0,0
01-04-2020 22:00,289.38,84.53,979.53,3.11,352.4,0.000692,0,0,0
01-04-2020 23:00,288.97,86.37,979.1,2.85,347.67,0.000766,0,0,0
02-04-2020 00:00,288.72,87.04,978.85,2.66,338.4,0.000619,0,0,0
02-04-2020 01:00,288.49,87.57,978.76,2.5,327.03,0.000258,0,0,3.3397
02-04-2020 02:00,290.66,78.3,979.23,2.98,314.07,0.000156,0,0,121.0831
02-04-2020 03:00,293.5,66.65,980.02,3.85,310.27,0.004148,0,0,340.0061
02-04-2020 04:00,297.18,51.29,980.66,5.24,319.24,0.003398,0,0,551.8783
02-04-2020 05:00,299.43,42.29,981.05,5.29,318.67,0.002277,0,0,722.6194
02-04-2020 06:00,300.81,37.3,981.04,5.02,312.47,0.001492,0,0,832.7227
02-04-2020 07:00,301.67,34.36,980.69,5.16,305.85,0.000924,0,0,887.9303
02-04-2020 08:00,302.07,32.57,980.24,5.6,303.42,0.000495,0,0,879.3521
02-04-2020 09:00,302.06,31.31,979.68,5.96,306.05,0.00017,0,0,826.9077
02-04-2020 10:00,301.79,30.46,979.21,6.13,310.61,0.000029,0,0,714.3327
02-04-2020 11:00,301.08,30.77,979.16,6.15,314.81,0.000003,0,0,533.5597
02-04-2020 12:00,299.78,33.01,979.42,5.87,319.41,0.000001,0,0,311.3703
02-04-2020 13:00,297.25,41.37,979.9,4.29,325.49,0,0,0,93.6405
02-04-2020 14:00,293.85,51.17,980.6,3.57,334.12,0.000002,0,0,0.4336
02-04-2020 15:00,292.87,53.66,981.44,3.91,340.52,0,0,0,0
02-04-2020 16:00,291.95,56.96,982.17,3.98,344.14,0,0,0,0
02-04-2020 17:00,290.89,61.64,982.48,3.73,345.51,0,0,0,0
02-04-2020 18:00,289.85,67.1,982.48,3.37,346.59,0,0,0,0
02-04-2020 19:00,288.92,72.45,982.51,3.08,347.28,0,0,0,0
02-04-2020 20:00,288.15,76.87,982.37,2.91,347.23,0,0,0,0
02-04-2020 21:00,287.5,80.34,982.13,2.79,346.56,0,0,0,0
02-04-2020 22:00,286.94,83.04,981.74,2.69,346.17,0,0,0,0
02-04-2020 23:00,286.47,85.02,981.48,2.6,344.26,0,0,0,0
03-04-2020 00:00,286.1,86.16,981.47,2.52,339.25,0,0,0,0
03-04-2020 01:00,285.8,86.94,981.66,2.48,333.82,0,0,0,3.9834
03-04-2020 02:00,288.28,75.9,982.08,2.66,327.98,0,0,0,128.9084
03-04-2020 03:00,291.44,62.7,982.54,3.11,320.11,0,0,0,355.0278
03-04-2020 04:00,295.63,45.67,982.92,4.6,320.64,0,0,0,577.4917
03-04-2020 05:00,298.34,35.77,983.03,5.11,321.85,0,0,0,762.9463
03-04-2020 06:00,300.16,30.64,982.82,5.1,320.73,0,0,0,893.0283
03-04-2020 07:00,301.61,27.07,982.3,5.15,319.64,0,0,0,966.4546
03-04-2020 08:00,302.6,24.76,981.52,5.3,318.34,0,0,0,958.0256
03-04-2020 09:00,303.16,23.1,980.76,5.6,316.67,0,0,0,876.4443
03-04-2020 10:00,303.17,22.53,980.23,5.82,315.06,0,0,0,736.1946
03-04-2020 11:00,302.56,23.18,980,5.8,316.39,0,0,0,546.0418
03-04-2020 12:00,301.22,26.39,979.96,5.31,319.92,0,0,0,324.2648
03-04-2020 13:00,297.86,38.98,980.12,3.35,323.82,0,0,0,100.2462
03-04-2020 14:00,293.91,48.76,980.58,3.3,328.67,0,0,0,0.5972
03-04-2020 15:00,292.74,52.16,981.21,3.31,333.72,0,0,0,0
03-04-2020 16:00,291.77,55.61,981.79,3.25,339.87,0,0,0,0
03-04-2020 17:00,290.91,58.93,982.14,3.17,346.13,0,0,0,0
03-04-2020 18:00,290.14,62.17,982.26,3.09,352.25,0,0,0,0
03-04-2020 19:00,289.47,65.32,982.23,3.03,357.3,0,0,0,0
03-04-2020 20:00,288.91,68.05,982.02,2.97,1.13,0,0,0,0
03-04-2020 21:00,288.46,70.16,981.64,2.97,4.02,0,0,0,0
03-04-2020 22:00,288.1,71.71,981.32,2.97,5.31,0,0,0,0
03-04-2020 23:00,287.8,72.77,981.03,2.93,4.95,0,0,0,0
04-04-2020 00:00,287.6,73.27,980.9,2.81,2.59,0,0,0,0
04-04-2020 01:00,287.58,73.01,981.08,2.62,356.52,0,0,0,4.4725
04-04-2020 02:00,290.24,66.77,981.61,2.14,347.01,0,0,0,132.1842
04-04-2020 03:00,293.93,53.29,982.28,2.74,326.15,0,0,0,357.9879
04-04-2020 04:00,297.7,42.43,982.9,3.81,313.37,0,0,0,579.51
04-04-2020 05:00,300.73,32.89,983.24,4.97,310.7,0,0,0,764.4724
04-04-2020 06:00,302.5,28.64,983.2,5.2,307.9,0,0,0,894.6428
04-04-2020 07:00,303.73,25.95,982.69,5.17,307.33,0,0,0,959.6977
04-04-2020 08:00,304.52,23.85,981.88,5.07,308.44,0,0,0,953.1804
04-04-2020 09:00,304.83,22.7,980.89,4.97,309.07,0,0,0,875.5402
04-04-2020 10:00,304.71,22.04,980.14,5.05,307.51,0,0,0,734.0054
04-04-2020 11:00,304.06,22.45,979.75,5.17,307.21,0,0,0,537.7858
04-04-2020 12:00,302.65,25.98,979.83,4.74,310.56,0,0,0,311.0253
04-04-2020 13:00,299.17,38.99,980.03,3.04,319.14,0,0,0,94.1041
04-04-2020 14:00,295.39,46.98,980.39,3.24,331.08,0,0,0,0.719
04-04-2020 15:00,294.23,49.99,980.93,3.26,341.9,0,0,0,0
04-04-2020 16:00,293.28,53.31,981.47,3.22,352.07,0,0,0,0
04-04-2020 17:00,292.41,56.86,981.7,3.16,1.77,0,0,0,0
04-04-2020 18:00,291.66,60.41,981.66,3.09,10.93,0,0,0,0
04-04-2020 19:00,291.02,63.66,981.51,3.03,18.57,0,0,0,0
04-04-2020 20:00,290.51,65.87,981.37,2.95,24.78,0,0,0,0
04-04-2020 21:00,290.15,66.92,981.14,2.86,30.53,0,0,0,0
04-04-2020 22:00,289.88,67.22,980.96,2.86,35.45,0,0,0,0
04-04-2020 23:00,289.69,66.87,980.82,2.87,38.85,0,0,0,0
05-04-2020 00:00,289.65,65.62,980.93,2.79,42.09,0,0,0,0
05-04-2020 01:00,289.95,63.03,981.21,2.54,46.16,0,0,0,4.8047
05-04-2020 02:00,292.26,60.59,981.62,2.02,55.18,0,0,0,123.1759
05-04-2020 03:00,296.22,46.09,981.79,2.15,80.8,0,0,0,346.5632
05-04-2020 04:00,299.93,33.94,982.62,0.43,253.96,0,0,0,551.1487
05-04-2020 05:00,301.8,27.69,983.39,2.97,275.76,0,0,0,517.4979
05-04-2020 06:00,301.51,29.42,983.75,4.59,286.96,0.012372,0,0,487.1379
05-04-2020 07:00,300.52,33.83,983.97,5.5,303.63,0.070333,0,0,450.4089
05-04-2020 08:00,300,37.03,983.73,5.26,326.78,0.038839,0,0,498.9119
05-04-2020 09:00,300.83,35.23,983.15,4.86,350.31,0.000339,0,0,686.2623
05-04-2020 10:00,301.63,32.41,982.38,4.03,8.62,0.001041,0,0,662.2898
05-04-2020 11:00,301.78,31.09,981.77,3.03,18.03,0.001223,0,0,491.6052
05-04-2020 12:00,301.07,32.75,981.26,2.37,23.15,0.000098,0,0,300.3115
05-04-2020 13:00,298.73,44.53,981.03,1.87,27.95,0,0,0,93.8124
05-04-2020 14:00,295.77,49.62,981.16,2.26,30.8,0,0,0,0.8506
05-04-2020 15:00,294.5,51.63,981.54,2.68,35.78,0,0,0,0
05-04-2020 16:00,293.58,52.68,981.96,2.97,39.58,0,0,0,0
05-04-2020 17:00,292.89,53.32,982.25,3.09,40.4,0,0,0,0
05-04-2020 18:00,292.43,53.85,982.42,3.04,39.1,0,0,0,0
05-04-2020 19:00,292.05,54.39,982.28,2.93,37.47,0,0,0,0
05-04-2020 20:00,291.68,54.52,981.87,2.79,34.79,0,0,0,0
05-04-2020 21:00,291.5,53.8,981.34,2.58,29.76,0,0,0,0
05-04-2020 22:00,291.55,52.27,980.8,2.35,19.45,0,0,0,0
05-04-2020 23:00,291.5,51.33,980.55,2.24,1.87,0,0,0,0
06-04-2020 00:00,291.11,51.97,980.67,2.34,344.82,0,0,0,0
06-04-2020 01:00,290.56,53.58,981.12,2.53,332.35,0,0,0,5.2569
06-04-2020 02:00,292.59,54.44,981.7,2.35,325.38,0,0,0,133.2794
06-04-2020 03:00,296.35,40.04,982.35,3.28,319.24,0,0,0,355.94
06-04-2020 04:00,299.93,33.56,982.82,3.33,310.92,0,0,0,575.462
06-04-2020 05:00,302.82,28.04,983.08,3.48,306,0,0,0,758.6906
06-04-2020 06:00,304.14,25.65,982.99,3.63,304.21,0,0,0,887.666
06-04-2020 07:00,305.13,24.02,982.51,4,305.12,0,0,0,950.6298
06-04-2020 08:00,305.75,23.32,981.77,4.47,307.52,0,0,0,942.8163
06-04-2020 09:00,305.88,23.06,980.92,4.95,310.64,0,0,0,864.9491
06-04-2020 10:00,305.62,23.2,980.08,5.3,313.78,0,0,0,722.5481
06-04-2020 11:00,304.91,23.82,979.72,5.62,316.51,0,0,0,530.2559
06-04-2020 12:00,303.47,26.81,979.71,5.65,319.89,0,0,0,307.2717
06-04-2020 13:00,300.53,35.83,979.95,4.22,325.69,0,0,0,93.9705
06-04-2020 14:00,297.08,44.38,980.37,3.81,335.72,0,0,0,1.0343
06-04-2020 15:00,296.04,47.47,980.99,4.02,346.27,0,0,0,0
06-04-2020 16:00,294.99,51.45,981.34,3.87,354.69,0,0,0,0
06-04-2020 17:00,293.92,55.55,981.23,3.53,359.22,0,0,0,0
06-04-2020 18:00,292.97,59.01,980.95,3.22,358.85,0,0,0,0
06-04-2020 19:00,292.22,61.34,980.59,3.05,355.25,0,0,0,0
06-04-2020 20:00,291.67,62.83,980.08,3,351.97,0,0,0,0
06-04-2020 21:00,291.26,63.86,979.54,3.02,351.76,0,0,0,0
06-04-2020 22:00,290.88,64.74,979.08,3,355.22,0,0,0,0
06-04-2020 23:00,290.56,65.22,978.84,2.97,359.79,0,0,0,0
07-04-2020 00:00,290.33,65.11,978.89,2.93,3.87,0,0,0,0
07-04-2020 01:00,290.29,64.01,978.99,2.75,8.74,0,0,0,5.3188
07-04-2020 02:00,292.95,59.6,979.07,2,18.27,0,0,0,121.7128
07-04-2020 03:00,297.08,43.92,979.24,1.31,13.6,0,0,0,333.6484
07-04-2020 04:00,300.46,33.81,980.53,3.7,295.4,0,0,0,523.5812
07-04-2020 05:00,301.53,31.17,981.58,6.52,302.63,0.000103,0,0,499.8827
07-04-2020 06:00,300.38,36.4,982.03,7.59,317.87,0.024654,0,0,449.8043
07-04-2020 07:00,299.54,40.61,981.82,7.56,337.53,0.018162,0,0,464.8607
07-04-2020 08:00,300.32,38.9,981.06,7.04,356.31,0.001596,0,0,591.7186
07-04-2020 09:00,301.91,34.41,979.93,5.94,4.8,0.001043,0,0,690.2583
07-04-2020 10:00,302.7,32.05,978.92,4.45,0.3,0.001112,0,0,620.0842
07-04-2020 11:00,302.48,32.05,978.25,3.73,345.45,0.000541,0,0,456.7749
07-04-2020 12:00,301.23,35.22,978.02,3.63,333.46,0.000001,0,0,236.6804
07-04-2020 13:00,298.62,44.99,978.25,3.22,333.21,0.000058,0,0,66.4723
07-04-2020 14:00,295.9,53.15,978.69,4.06,347.96,0.000356,0,0,0.9992
07-04-2020 15:00,294.77,59.08,979.28,5.34,4.8,0.001087,0,0,0
07-04-2020 16:00,293.72,65.94,979.65,5.38,16.6,0.00128,0,0,0
07-04-2020 17:00,292.8,70.38,979.56,3.96,21.77,0.000612,0,0,0
07-04-2020 18:00,291.81,72.41,979.26,2.62,20.6,0.000164,0,0,0
07-04-2020 19:00,291.37,71.12,978.94,2.08,8.04,0.000419,0,0,0
07-04-2020 20:00,291.33,68.93,978.58,1.9,346.66,0.000413,0,0,0
07-04-2020 21:00,291.11,68.52,978.3,2.04,334.18,0.000678,0,0,0
07-04-2020 22:00,290.8,68.83,978.15,2.14,328.09,0.000001,0,0,0
07-04-2020 23:00,290.52,69.36,978.2,2.29,322.8,0.000001,0,0,0
08-04-2020 00:00,290.15,71.03,978.41,2.53,320.48,0,0,0,0
08-04-2020 01:00,289.6,74.43,978.8,2.79,320.49,0.000028,0,0,5.5474
08-04-2020 02:00,290.95,72.44,979.45,3.91,318.25,0.000026,0,0,119.3222
08-04-2020 03:00,293.49,62.49,980.26,4.08,312.02,0.000001,0,0,333.6516
08-04-2020 04:00,297.5,42.66,980.98,5.1,311.26,0.000065,0,0,554.8024
08-04-2020 05:00,299.92,35.16,981.51,4.62,307.29,0.000122,0,0,742.1908
08-04-2020 06:00,301.45,32.24,981.6,4.11,302.2,0.000102,0,0,876.1924
08-04-2020 07:00,302.56,30.01,981.38,3.87,296.47,0.000054,0,0,947.7814
08-04-2020 08:00,303.33,27.96,980.9,3.92,293.09,0.000012,0,0,943.5402
08-04-2020 09:00,303.65,26.59,980.29,4.08,294.59,0.000002,0,0,868.3873
08-04-2020 10:00,303.58,25.75,979.43,4.17,298.39,0,0,0,739.386
08-04-2020 11:00,302.99,25.95,978.82,4.08,302.59,0,0,0,549.8524
08-04-2020 12:00,301.82,27.74,978.67,3.96,307.56,0,0,0,327.5764
08-04-2020 13:00,299.13,38.31,978.91,2.83,312.31,0,0,0,107.9137
08-04-2020 14:00,295.34,48.59,979.54,3.02,317.5,0,0,0,1.5901
08-04-2020 15:00,294.29,50.56,980.25,3.23,323.71,0,0,0,0
